player,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10
opponent,,2,3,4,5,6,7,8,9,10,1,3,4,5,6,7,8,9,10,1,2,4,5,6,7,8,9,10,1,2,3,5,6,7,8,9,10,1,2,3,4,6,7,8,9,10,1,2,3,4,5,7,8,9,10,1,2,3,4,5,6,8,9,10,1,2,3,4,5,6,7,9,10,1,2,3,4,5,6,7,8,10,1,2,3,4,5,6,7,8,9
round,ts_length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6,4.0,2.8333333333333335,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.6666666666666665,2.1666666666666665,2.3333333333333335,3.6666666666666665,4.333333333333333,4.333333333333333,2.1666666666666665,4.333333333333333,3.0,4.0,4.0,3.1666666666666665,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.8333333333333335,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.6666666666666665,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.6666666666666665,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.6666666666666665,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
10,64,2.453125,1.953125,3.578125,3.40625,4.359375,4.359375,2.453125,2.984375,3.8125,2.84375,2.09375,4.0,4.0,4.0,4.0,4.0,2.15625,4.0,2.5,2.015625,2.03125,3.609375,3.4375,2.875,2.015625,2.5625,2.359375,2.71875,4.0,2.109375,4.0,4.0,4.0,4.0,2.5,4.0,2.390625,4.0,1.03125,4.0,4.0,4.0,4.0,2.34375,4.0,2.5625,4.0,1.71875,4.0,4.0,4.0,4.0,2.6875,4.0,2.5625,4.0,2.09375,4.0,4.0,4.0,4.0,2.65625,4.0,2.84375,4.0,2.09375,4.0,4.0,4.0,4.0,2.15625,4.0,2.75,2.078125,2.25,3.515625,3.75,3.390625,3.28125,2.078125,2.890625,3.8125,4.0,2.28125,4.0,4.0,4.0,4.0,4.0,2.8125
11,2,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
12,8,4.0,2.875,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.75,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,2.125,2.25,2.5,4.375,4.375,2.125,4.375,3.375,4.0,4.0,2.875,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,3.5,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.75,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5,4.0,4.0,4.125,4.0,4.0,4.0,4.0,4.0,2.75,4.0,4.0,4.0,4.0,4.0,4.0
13,35,3.0,2.257142857142857,4.228571428571429,3.914285714285714,4.228571428571429,4.228571428571429,3.0,3.3142857142857145,3.8285714285714287,3.2857142857142856,2.1714285714285713,4.0,4.0,4.0,4.0,4.0,2.742857142857143,4.0,2.4,2.0285714285714285,2.057142857142857,3.4857142857142858,3.7714285714285714,3.6,2.0285714285714285,3.3142857142857145,2.657142857142857,3.085714285714286,4.0,2.2,4.0,4.0,4.0,4.0,3.5428571428571427,4.0,2.7714285714285714,4.0,1.2,4.0,4.0,4.0,4.0,3.8285714285714287,4.0,3.085714285714286,4.0,2.057142857142857,4.0,4.0,4.0,4.0,3.5428571428571427,4.0,3.085714285714286,4.0,2.1714285714285713,4.0,4.0,4.0,4.0,3.5428571428571427,4.0,3.2857142857142856,4.0,2.1714285714285713,4.0,4.0,4.0,4.0,2.742857142857143,4.0,2.4571428571428573,2.6,2.3142857142857145,4.114285714285714,3.9714285714285715,4.114285714285714,4.114285714285714,2.6,3.8,3.8285714285714287,4.0,2.5142857142857142,4.0,4.0,4.0,4.0,4.0,3.657142857142857
14,27,3.3703703703703702,2.4814814814814814,4.148148148148148,3.740740740740741,4.148148148148148,4.148148148148148,3.3703703703703702,4.074074074074074,3.6666666666666665,3.5555555555555554,2.2222222222222223,4.0,4.0,4.0,4.0,4.0,3.037037037037037,4.0,2.6666666666666665,2.037037037037037,2.074074074074074,3.037037037037037,4.074074074074074,4.074074074074074,2.037037037037037,3.7037037037037037,2.8518518518518516,3.4074074074074074,4.0,2.259259259259259,4.0,4.0,4.0,4.0,3.7037037037037037,4.0,3.3703703703703702,4.0,1.5555555555555556,4.0,4.0,4.0,4.0,2.8518518518518516,4.0,3.4074074074074074,4.0,2.2222222222222223,4.0,4.0,4.0,4.0,3.4074074074074074,4.0,3.4074074074074074,4.0,2.2222222222222223,4.0,4.0,4.0,4.0,3.7037037037037037,4.0,3.5555555555555554,4.0,2.2222222222222223,4.0,4.0,4.0,4.0,3.037037037037037,4.0,3.1481481481481484,2.8518518518518516,2.4074074074074074,4.074074074074074,2.8518518518518516,4.148148148148148,4.074074074074074,2.8518518518518516,3.7777777777777777,3.6666666666666665,4.0,2.6666666666666665,4.0,4.0,4.0,4.0,4.0,3.7777777777777777
15,58,2.4655172413793105,1.9482758620689655,3.7758620689655173,3.413793103448276,4.344827586206897,4.344827586206897,2.4655172413793105,3.1206896551724137,3.5344827586206895,2.9827586206896552,2.103448275862069,4.0,4.0,4.0,4.0,4.0,2.3448275862068964,4.0,2.5517241379310347,2.0172413793103448,2.0344827586206895,3.413793103448276,3.4310344827586206,2.9655172413793105,2.0172413793103448,2.793103448275862,2.396551724137931,2.7413793103448274,4.0,2.1206896551724137,4.0,4.0,4.0,4.0,2.6206896551724137,4.0,2.206896551724138,4.0,1.1724137931034482,4.0,4.0,4.0,4.0,2.586206896551724,4.0,2.6206896551724137,4.0,1.793103448275862,4.0,4.0,4.0,4.0,2.7586206896551726,4.0,2.6206896551724137,4.0,2.103448275862069,4.0,4.0,4.0,4.0,2.9310344827586206,4.0,2.9827586206896552,4.0,2.103448275862069,4.0,4.0,4.0,4.0,2.3448275862068964,4.0,2.603448275862069,2.2586206896551726,2.189655172413793,3.8275862068965516,3.6206896551724137,3.5344827586206895,3.3620689655172415,2.2586206896551726,3.1379310344827585,3.5344827586206895,4.0,2.310344827586207,4.0,4.0,4.0,4.0,4.0,3.0517241379310347
16,20,4.05,2.35,4.05,4.05,4.05,4.05,4.05,4.25,4.05,3.8,2.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.85,2.05,2.1,2.95,4.35,4.35,2.05,4.35,3.15,3.8,4.0,2.35,4.0,4.0,4.0,4.0,4.0,4.0,3.8,4.0,1.7,4.0,4.0,4.0,4.0,3.4,4.0,3.8,4.0,2.6,4.0,4.0,4.0,4.0,3.8,4.0,3.8,4.0,2.6,4.0,4.0,4.0,4.0,4.0,4.0,3.8,4.0,2.3,4.0,4.0,4.0,4.0,4.0,4.0,2.25,4.0,2.6,4.0,3.65,4.05,4.0,4.0,4.0,3.8,4.0,2.9,4.0,4.0,4.0,4.0,4.0,4.0
17,32,3.15625,2.28125,4.21875,3.65625,4.21875,4.21875,3.15625,4.21875,3.46875,3.3125,2.1875,4.0,4.0,4.0,4.0,4.0,2.3125,4.0,2.4375,2.03125,2.0625,3.34375,4.21875,3.75,2.03125,3.3125,2.71875,3.125,4.0,2.21875,4.0,4.0,4.0,4.0,3.5,4.0,3.1875,4.0,1.9375,4.0,4.0,4.0,4.0,3.875,4.0,3.125,4.0,1.875,4.0,4.0,4.0,4.0,4.0,4.0,3.125,4.0,2.1875,4.0,4.0,4.0,4.0,3.5,4.0,3.3125,4.0,2.1875,4.0,4.0,4.0,4.0,2.3125,4.0,3.125,2.15625,2.375,4.125,4.03125,4.0,4.125,2.15625,3.75,3.3125,4.0,2.5625,4.0,4.0,4.0,4.0,4.0,3.59375
18,12,4.0,2.9166666666666665,4.0,4.0,4.0,4.0,4.0,3.75,4.0,4.0,2.5,4.0,4.0,4.0,4.0,4.0,2.8333333333333335,4.0,3.75,2.0833333333333335,2.1666666666666665,3.1666666666666665,4.333333333333333,4.333333333333333,2.0833333333333335,4.0,3.0,4.0,4.0,2.5833333333333335,4.0,4.0,4.0,4.0,3.6666666666666665,4.0,4.0,4.0,2.3333333333333335,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.6666666666666665,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.6666666666666665,4.0,4.0,4.0,4.0,3.6666666666666665,4.0,4.0,4.0,2.5,4.0,4.0,4.0,4.0,2.8333333333333335,4.0,3.75,2.4166666666666665,2.75,4.083333333333333,4.0,4.0,4.083333333333333,2.4166666666666665,3.75,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.75
19,19,4.0,2.5789473684210527,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.3157894736842106,4.0,4.0,4.0,4.0,4.0,2.6315789473684212,4.0,2.5789473684210527,2.0526315789473686,2.1052631578947367,3.3684210526315788,4.315789473684211,4.315789473684211,2.0526315789473686,3.9473684210526314,3.0526315789473686,4.0,4.0,2.3684210526315788,4.0,4.0,4.0,4.0,3.5789473684210527,4.0,4.0,4.0,1.7894736842105263,4.0,4.0,4.0,4.0,3.5789473684210527,4.0,4.0,4.0,2.736842105263158,4.0,4.0,4.0,4.0,3.3684210526315788,4.0,4.0,4.0,2.736842105263158,4.0,4.0,4.0,4.0,3.5789473684210527,4.0,4.0,4.0,2.3157894736842106,4.0,4.0,4.0,4.0,2.6315789473684212,4.0,4.0,2.3684210526315788,2.8947368421052633,4.105263157894737,3.5789473684210527,4.157894736842105,4.105263157894737,2.3684210526315788,3.6842105263157894,4.0,4.0,3.0526315789473686,4.0,4.0,4.0,4.0,4.0,3.6842105263157894
20,27,3.4444444444444446,2.4074074074074074,4.148148148148148,3.5925925925925926,4.148148148148148,4.148148148148148,3.4444444444444446,4.111111111111111,3.5555555555555554,3.4444444444444446,2.2222222222222223,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.4074074074074074,2.037037037037037,2.074074074074074,3.7037037037037037,3.962962962962963,4.074074074074074,2.037037037037037,3.8518518518518516,2.8518518518518516,3.4074074074074074,4.0,2.259259259259259,4.0,4.0,4.0,4.0,4.0,4.0,3.4074074074074074,4.0,1.1111111111111112,4.0,4.0,4.0,4.0,3.7037037037037037,4.0,3.4074074074074074,4.0,2.2962962962962963,4.0,4.0,4.0,4.0,3.7037037037037037,4.0,3.4074074074074074,4.0,2.2222222222222223,4.0,4.0,4.0,4.0,4.0,4.0,3.4444444444444446,4.0,2.2222222222222223,4.0,4.0,4.0,4.0,4.0,4.0,2.4444444444444446,4.0,2.3703703703703702,4.0,4.074074074074074,4.074074074074074,4.0,4.0,4.0,3.5555555555555554,4.0,2.6666666666666665,4.0,4.0,4.0,4.0,4.0,4.0
21,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
22,18,4.0,2.7222222222222223,4.0,4.0,4.0,4.0,4.0,4.222222222222222,4.0,4.0,2.3333333333333335,4.0,4.0,4.0,4.0,4.0,3.111111111111111,4.0,2.4444444444444446,2.0555555555555554,2.111111111111111,3.388888888888889,4.333333333333333,4.333333333333333,2.0555555555555554,4.111111111111111,3.0,4.0,4.0,2.388888888888889,4.0,4.0,4.0,4.0,3.7777777777777777,4.0,4.0,4.0,2.5555555555555554,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.6666666666666665,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.6666666666666665,4.0,4.0,4.0,4.0,3.7777777777777777,4.0,4.0,4.0,2.3333333333333335,4.0,4.0,4.0,4.0,3.111111111111111,4.0,2.2777777777777777,2.8333333333333335,2.7222222222222223,4.055555555555555,4.0,4.0,4.055555555555555,2.8333333333333335,3.8333333333333335,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.8333333333333335
23,39,2.948717948717949,2.128205128205128,4.256410256410256,3.769230769230769,4.256410256410256,4.256410256410256,2.948717948717949,3.5128205128205128,3.230769230769231,3.076923076923077,2.1538461538461537,4.0,4.0,4.0,4.0,4.0,3.641025641025641,4.0,2.5128205128205128,2.0256410256410255,2.051282051282051,3.3333333333333335,3.8974358974358974,3.4358974358974357,2.0256410256410255,3.282051282051282,2.58974358974359,2.9743589743589745,4.0,2.1794871794871793,4.0,4.0,4.0,4.0,3.3846153846153846,4.0,2.7435897435897436,4.0,1.2820512820512822,4.0,4.0,4.0,4.0,3.3846153846153846,4.0,2.9743589743589745,4.0,1.8461538461538463,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,2.9743589743589745,4.0,2.1538461538461537,4.0,4.0,4.0,4.0,3.4871794871794872,4.0,3.076923076923077,4.0,2.1538461538461537,4.0,4.0,4.0,4.0,3.641025641025641,4.0,3.0,3.769230769230769,2.2564102564102564,4.153846153846154,4.0256410256410255,3.9743589743589745,4.0,3.769230769230769,3.769230769230769,3.230769230769231,4.0,2.4615384615384617,4.0,4.0,4.0,4.0,4.0,3.641025641025641
24,64,2.390625,1.984375,3.609375,3.421875,4.359375,4.359375,2.390625,2.625,3.8125,2.9375,2.09375,4.0,4.0,4.0,4.0,4.0,2.171875,4.0,2.453125,2.015625,2.03125,3.609375,3.484375,2.875,2.015625,2.609375,2.359375,2.671875,4.0,2.109375,4.0,4.0,4.0,4.0,2.5,4.0,2.171875,4.0,1.03125,4.0,4.0,4.0,4.0,2.4375,4.0,2.5625,4.0,1.6875,4.0,4.0,4.0,4.0,2.6875,4.0,2.5625,4.0,2.09375,4.0,4.0,4.0,4.0,2.65625,4.0,2.9375,4.0,2.09375,4.0,4.0,4.0,4.0,2.171875,4.0,2.546875,2.171875,2.21875,3.515625,3.296875,3.46875,3.28125,2.171875,2.890625,3.8125,4.0,2.28125,4.0,4.0,4.0,4.0,4.0,2.8125
25,75,2.3866666666666667,2.013333333333333,4.133333333333334,3.6133333333333333,4.373333333333333,4.373333333333333,2.3866666666666667,2.64,3.48,2.72,2.08,4.0,4.0,4.0,4.0,4.0,2.8266666666666667,4.0,2.3466666666666667,2.013333333333333,2.026666666666667,3.3733333333333335,3.1866666666666665,2.7466666666666666,2.013333333333333,2.6666666666666665,2.3066666666666666,3.2666666666666666,4.0,2.0933333333333333,4.0,4.0,4.0,4.0,2.48,4.0,2.1466666666666665,4.0,1.1733333333333333,4.0,4.0,4.0,4.0,2.2933333333333334,4.0,2.506666666666667,4.0,1.7866666666666666,4.0,4.0,4.0,4.0,2.3466666666666667,4.0,2.506666666666667,4.0,2.08,4.0,4.0,4.0,4.0,2.72,4.0,2.72,4.0,2.08,4.0,4.0,4.0,4.0,2.8266666666666667,4.0,2.84,2.76,2.1333333333333333,3.4133333333333336,3.76,3.6133333333333333,3.0533333333333332,2.76,2.88,3.48,4.0,2.24,4.0,4.0,4.0,4.0,4.0,2.8133333333333335
26,30,3.2333333333333334,2.6333333333333333,4.2,3.7,4.2,4.2,3.2333333333333334,4.333333333333333,3.9,3.4,2.2,4.0,4.0,4.0,4.0,4.0,3.4,4.0,2.466666666666667,2.033333333333333,2.066666666666667,3.7333333333333334,3.966666666666667,3.8666666666666667,2.033333333333333,3.566666666666667,2.7666666666666666,3.2,4.0,2.2333333333333334,4.0,4.0,4.0,4.0,3.8666666666666667,4.0,3.033333333333333,4.0,1.0666666666666667,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.2,4.0,2.1333333333333333,4.0,4.0,4.0,4.0,4.0,4.0,3.2,4.0,2.2,4.0,4.0,4.0,4.0,3.8666666666666667,4.0,3.4,4.0,2.2,4.0,4.0,4.0,4.0,3.4,4.0,2.1666666666666665,3.2333333333333334,2.4,4.033333333333333,2.8333333333333335,4.0,4.033333333333333,3.2333333333333334,3.9,3.9,4.0,2.6,4.0,4.0,4.0,4.0,4.0,3.9
27,4,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.25,2.25,2.25,2.25,4.25,4.25,2.25,4.25,3.25,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.25,4.0,4.0,4.0,4.0,4.0,4.0
