,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
14,3.1107823396803047,3.577874615679865,3.4277947998772875,3.7035616666981976,3.8851912393200347,3.890524609315202,3.0336288196018195,3.6089446117746284,2.5204865093241238,3.0187189073580516,3.5788746869165973,1.760894209999576,1.6056579318114559,3.460110728311209,0.0,3.577874615679865,3.205757728272187,2.1530760849567407,3.078574373897598,3.326956018249521,3.5557434928014047,3.6530512343698076,4.022115277635505,1.951994570649132
15,3.5332019484747557,3.7826922663411366,3.6861691258420195,3.5898461787744367,3.6599728950002985,3.9352672268514812,3.074873601160821,3.5976500033947443,2.4733092043501497,3.066407677350226,3.6401384969985973,1.6446552760578315,1.5771065325751767,3.717835290278207,3.124180315517577,0.0,3.3346382961093926,2.484305885492045,3.217904071334427,3.4140027195369997,3.7655955412878406,3.7988753661146095,3.971590016064114,1.8734783947577178
16,3.2559201038154857,3.2484150099023497,3.1839257168521486,3.961692255264406,3.6822687387843738,3.7053991329978366,3.234790478816337,3.963032475953724,2.8564320341961773,3.199252537364601,3.7060426552304273,2.159333360128584,2.080218763950924,3.499294510565325,2.908402830126792,3.2484150099023497,0.0,2.986352790268927,3.3675617067249837,3.038013264118434,3.333763751264745,3.4014266185574544,3.9776989101252447,1.9599399429369435
17,3.4886084379581073,3.689540643554401,3.6048619175645262,3.8597219784186034,3.9385800343707973,4.001389321809019,3.026263243800958,3.583506094154811,2.2838567028001164,3.026874790159132,3.461635411617409,1.9811219585799567,1.9854208234590742,3.7304693719942508,3.403232484268863,3.689540643554401,3.214519704890229,0.0,3.1043933123971676,3.5252836660613474,3.6970006953993337,3.9229331552328466,4.046802841582529,2.8654984514842505
18,3.0744979706544115,3.240621411163956,3.199675382307496,3.9874762148031104,3.630784989681671,3.8294514416585566,3.090898862464792,3.9816110577658583,2.45975707079332,3.07043066886594,3.6949886216533843,2.0901160725980708,2.162830746025641,3.5973223152257745,2.9407004738576505,3.240621411163956,3.425299226974879,2.9700071420565184,0.0,3.056798598537064,3.3488325624944872,3.790750007612241,3.941974178124136,2.0812575434057923
19,3.3240377927653464,3.695874148956257,3.5799968955359933,3.624337910689974,3.7873347274235387,3.921396662605548,3.059137419082269,3.5833217127162142,2.5001331611678093,3.0412431919026925,3.6036409449579327,1.7128380676356547,1.5839931170598507,3.593497384815061,3.1546821563819605,3.695874148956257,3.2416421212936184,2.255777705631022,3.1291333117300617,0.0,3.6835752662431815,3.734309961197523,3.998986704979207,1.928906105619077
20,3.4836513657262684,3.763815069043096,3.6770051239995762,3.671655480152439,3.6732029555008303,3.9389065815399067,3.1459314972819183,3.61177253168253,2.556937835141734,3.1084697705696307,3.677796316793549,1.7157780997607122,1.5636360483123397,3.7046663468180334,3.1233913134791957,3.763815069043096,3.4007741067722974,2.5509232304107696,3.3002198644221314,3.3970580208527252,0.0,3.7880294117565425,3.9808405411351098,1.8850448859200255
21,3.4538690895753725,3.7650712977297767,3.6340849277053895,3.868420479500916,3.6566385598254056,3.9273153058010632,3.297735079073914,3.5467237645755407,2.9465572040960124,3.2488156314791024,3.760604760295092,1.9052800333087823,1.347793281478132,3.639903351825839,3.055414212207169,3.7650712977297767,3.4226498450589116,2.259559634797447,3.5523692170376258,3.372266087399872,3.734066651896354,0.0,3.972418775822725,1.8259507556562435
22,2.8727338216262948,3.548416861445161,3.4424410218951325,3.991111284580498,3.639067925964256,3.8348363382084822,3.426354700129549,3.97260293013041,3.175027187722943,3.371101038855236,3.887556306089958,1.8745910760918965,1.240435544046551,3.5835964605885673,2.7472918820899297,3.548416861445161,3.765076535307652,2.3030144250137745,3.6276510478739894,3.0695461536500703,3.558433144205841,3.578364234068574,0.0,1.279426863324241
23,3.313906891329509,3.652166797387655,3.357595107233018,3.342344155447897,4.148760257542078,4.068992466685723,2.7509723160467527,3.4095969271012265,2.3155848610872063,2.773610537344016,3.37707500902565,1.6700509068892553,1.8401597802107679,3.3460507347797304,3.428237641390257,3.652166797387655,2.8321314133453344,1.7532203110367455,2.6741460217813153,3.523255971900284,3.577894544482283,3.689310005642306,4.149396006086633,0.0
